,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
Healthy ,0.680651,-0.774078,-0.835693,10.18505,10.248552,6.381531,227.191971
Healthy ,0.6827982,-0.491725,-1.007977,10.352547,10.413118,6.182916,243.995316
Healthy ,0.6849453,-0.697508,-0.854836,10.256834,10.316003,6.139545,230.787094
Healthy ,0.6870925,-0.630509,-0.873978,10.677971,10.732215,5.763032,234.192429
Healthy ,0.6892396,-0.778864,-1.14676,10.539187,10.629965,7.493236,235.816193
Healthy ,0.6913868,-1.01336,-1.424328,9.840483,9.994534,10.072749,234.569458
Healthy ,0.693534,-0.45344,-1.127618,9.826126,9.901004,7.050961,248.093857
Healthy ,0.6956812,-0.309871,-1.027119,10.788041,10.841255,5.679236,253.212021
Healthy ,0.6978284,-0.573081,-1.409971,9.672985,9.79199,8.941823,247.880768
Healthy ,0.6999755,-0.37687,-1.563111,9.065208,9.206701,10.057976,256.44458
Healthy ,0.7021226,-0.329013,-1.357329,9.59163,9.692779,8.284606,256.374451
Healthy ,0.7042698,-0.697508,-1.802394,9.390633,9.587446,11.629457,248.84407
Healthy ,0.706417,-0.53001,-2.199602,9.189635,9.464067,13.831542,256.452423
Healthy ,0.7085641,-0.367298,-2.228316,9.060423,9.337643,13.996244,260.639984
Healthy ,0.7107113,-0.553938,-2.520241,8.787642,9.158663,16.364326,257.603729
Healthy ,0.7128584,-0.424726,-2.754737,8.845069,9.273846,17.490847,261.235138
Healthy ,0.7150056,-0.199801,-2.654238,8.40479,8.8162,17.572678,265.695129
Healthy ,0.7171528,-0.510868,-2.462813,8.548359,8.910717,16.395824,258.281189
Healthy ,0.7193,-0.204586,-2.625525,9.046066,9.4216,16.231291,265.544403
Healthy ,0.7214471,-0.774078,-2.103889,9.290133,9.556784,13.566492,249.800064
Healthy ,0.7235942,-0.616152,-2.170888,9.390633,9.657969,13.512359,254.154739
Healthy ,0.7257414,-0.290728,-2.041676,10.208978,10.415191,11.420391,261.895752
Healthy ,0.7278886,-0.443869,-1.984248,9.85484,10.062412,11.657901,257.390747
Healthy ,0.7300358,-1.267,-1.098904,9.404989,9.55336,10.111085,220.936005
Healthy ,0.7321829,-0.71665,-1.472184,9.620343,9.758684,9.658992,244.043457
Healthy ,0.7343301,-0.491725,-1.400399,10.18505,10.292626,8.291098,250.652191
Healthy ,0.7364773,-0.56351,-1.079761,10.850254,10.918399,6.404717,242.440674
Healthy ,0.7386245,-0.778864,-0.735195,11.209178,11.260231,5.458082,223.347916
Healthy ,0.7407716,-0.391227,-0.237488,10.362119,10.372221,2.52902,211.259155
Healthy ,0.7429187,-0.496511,-0.141775,10.252048,10.265044,2.883373,195.936279
Healthy ,0.7450659,-0.396012,-0.744766,10.673185,10.706465,4.518697,241.999222
Healthy ,0.747213,-0.587438,-0.213559,10.630115,10.648476,3.365169,199.978424
Healthy ,0.7493603,-0.64008,0.025723,10.242477,10.26249,3.57878,177.6987
Healthy ,0.7515073,-0.300299,-0.873978,10.390832,10.431846,5.08234,251.037262
Healthy ,0.7536546,-0.659223,-0.921835,10.266405,10.328767,6.299273,234.430679
Healthy ,0.7558017,-0.592224,-1.127618,9.653843,9.737502,7.515906,242.291595
Healthy ,0.7579489,-0.41994,-1.591825,9.720842,9.859262,9.612207,255.221466
Healthy ,0.760096,-0.218943,-2.065604,9.658628,9.879461,12.137099,263.949524
Healthy ,0.7622432,-0.582652,-1.673181,9.601201,9.763303,10.455285,250.800339
Healthy ,0.7643903,-0.491725,-1.855036,9.007781,9.209945,12.027033,255.153717
Healthy ,0.7665375,-0.707079,-1.998605,8.868998,9.118855,13.443419,250.516922
Healthy ,0.7686847,-0.415155,-2.190031,9.127422,9.39566,13.723749,259.266052
Healthy ,0.7708318,-0.472582,-2.094318,9.763913,9.997175,12.401348,257.28418
Healthy ,0.772979,-0.443869,-2.051247,9.735199,9.958852,12.165686,257.790039
Healthy ,0.7751262,-0.683151,-1.979463,9.548559,9.775476,12.369328,250.959457
Healthy ,0.7772734,-0.903291,-1.811965,9.304491,9.522222,12.276069,243.503082
Healthy ,0.7794205,-0.635294,-2.185245,9.390633,9.662447,13.622401,253.789795
Healthy ,0.7815676,-0.448654,-2.041676,9.462418,9.690566,12.457405,257.606354
Healthy ,0.7837148,-0.314656,-2.022533,9.538987,9.756123,12.110806,261.157074
Healthy ,0.785862,-0.506082,-2.075176,9.763913,9.994823,12.339864,256.294556
Healthy ,0.7880091,-0.372084,-2.056033,9.26142,9.494188,12.713395,259.742096
Healthy ,0.7901563,-0.2668,-2.027319,8.988638,9.218287,12.815934,262.502838
Healthy ,0.7923034,-0.37687,-1.898107,9.031709,9.236699,12.093507,258.769958
Healthy ,0.7944506,-0.664008,-1.840679,9.409775,9.61108,11.747356,250.163544
Healthy ,0.7965978,-0.128016,-1.744966,9.754341,9.910019,10.169142,265.804138
Healthy ,0.798745,-0.606581,-1.141975,9.500702,9.588294,7.750511,242.024185
Healthy ,0.8008921,-0.788435,-1.074976,9.830912,9.920888,7.722453,233.74202
Healthy ,0.8030393,-0.2668,-1.357329,10.165907,10.25959,7.748815,258.879578
Healthy ,0.8051865,-0.314656,-0.864407,10.122836,10.164547,5.19237,249.997787
Healthy ,0.8073336,-1.018146,-0.649053,10.362119,10.432229,6.646352,212.516907
Healthy ,0.8094808,-0.759721,-1.275973,10.606186,10.709643,7.970433,239.230194
Healthy ,0.8116279,-0.635294,-0.921835,10.859825,10.917379,5.88583,235.426834
Healthy ,0.8137751,-0.855434,0.198006,11.343176,11.37711,4.426336,166.967346
Healthy ,0.8159223,-1.066002,-0.55334,10.48176,10.550348,6.536781,207.432907
Healthy ,0.8180695,-0.534796,-1.046262,9.615558,9.687085,6.967001,242.926193
Healthy ,0.8202166,-0.2668,-1.007977,10.362119,10.414447,5.746036,255.174454
Healthy ,0.8223637,-0.812363,-1.582254,9.768699,9.929296,10.318945,242.823059
Healthy ,0.8245109,-0.558724,-1.974677,9.984053,10.192782,11.615217,254.201431
Healthy ,0.8266581,-0.649651,-1.88375,10.386046,10.575468,10.860584,250.972153
Healthy ,0.8288053,-0.180658,-1.802394,9.524631,9.695352,10.768085,264.276215
Healthy ,0.8309524,-0.333799,-1.893321,9.160921,9.360478,11.852151,260.001312
Healthy ,0.8330996,-0.372084,-2.328815,8.313862,8.641882,15.836784,260.922363
Healthy ,0.8352467,-0.013161,-2.419742,8.864211,9.188557,15.268767,269.688385
Healthy ,0.8373939,-0.415155,-2.343172,9.122637,9.4279,14.619967,259.95282
Healthy ,0.8395411,-0.64008,-2.123032,9.189635,9.453379,13.565939,253.22229
Healthy ,0.8416882,-0.783649,-2.314458,9.620343,9.925816,14.251503,251.294479
Healthy ,0.8438354,-0.544367,-2.376671,9.452846,9.762233,14.46332,257.099152
Healthy ,0.8459826,-0.458226,-2.276173,9.361918,9.64554,13.928816,258.617706
Healthy ,0.8481297,-0.448654,-2.113461,9.15135,9.402937,13.283827,258.014923
Healthy ,0.8502769,-0.692722,-2.056033,9.031709,9.288644,13.507637,251.380219
Healthy ,0.8524241,-0.410369,-1.893321,9.629914,9.822846,11.37456,257.770569
Healthy ,0.8545712,-0.439083,-1.692324,9.806984,9.961611,10.108322,255.455002
Healthy ,0.8567184,-1.051646,-1.405185,10.089336,10.24086,9.868386,233.18869
Healthy ,0.8588656,-0.458226,-1.199402,10.256834,10.336884,7.135176,249.090897
Healthy ,0.8610127,-0.486939,-0.835693,10.094122,10.140354,5.473284,239.771622
Healthy ,0.8631598,-0.989432,-0.864407,9.955338,10.04166,7.518073,221.141754
Healthy ,0.865307,-0.53001,-0.926621,10.347761,10.402678,5.889892,240.231216
Healthy ,0.8674542,-0.482154,-1.07019,10.673185,10.737535,6.275918,245.746964
Healthy ,0.8696014,-0.664008,-0.658624,10.543973,10.58537,5.068868,224.766769
Healthy ,0.8717486,-0.37687,-0.897907,10.400404,10.445892,5.348996,247.231232
Healthy ,0.8738957,-0.41994,-1.027119,9.649057,9.712653,6.560258,247.762665
Healthy ,0.8760429,-0.2333,-1.228116,9.428918,9.511424,7.552189,259.243927
Healthy ,0.87819,-0.434297,-1.639682,9.835697,9.980886,9.784722,255.164902
Healthy ,0.8803372,-0.434297,-1.520041,9.950553,10.075348,9.02724,254.054611
Healthy ,0.8824843,-0.664008,-1.271187,9.955338,10.05811,8.197597,242.419556
Healthy ,0.8846315,-0.472582,-1.912464,9.524631,9.726225,11.685771,256.119873
Healthy ,0.8867787,-0.319442,-1.835893,9.366704,9.550272,11.251917,260.129456
Healthy ,0.8889259,-0.769292,-1.788037,9.180064,9.384161,11.971494,246.72049
Healthy ,0.891073,-0.386441,-1.945963,9.381062,9.588557,11.941311,258.768005
Healthy ,0.8932202,-0.486939,-1.922035,9.926624,10.122707,11.295693,255.783478
Healthy ,0.8953673,-0.525225,-1.979463,9.716056,9.929545,11.90261,255.13974
Healthy ,0.8975145,-0.544367,-1.783251,9.921839,10.095504,10.642757,253.024323
Healthy ,0.8996617,-0.93679,-1.692324,9.476774,9.672166,11.536198,241.033173
Healthy ,0.9018088,-0.707079,-1.697109,9.404989,9.583004,11.060871,247.381561
Healthy ,0.903956,-0.352941,-1.936392,9.878768,10.072946,11.268322,259.670227
Healthy ,0.9061031,-0.477368,-1.874178,9.77827,9.967697,11.187977,255.710159
Healthy ,0.9082503,-0.252443,-2.027319,9.653843,9.867646,11.948834,262.902039
Healthy ,0.9103975,-0.697508,-1.58704,9.48156,9.638734,10.361203,246.274399
Healthy ,0.9125447,-0.434297,-1.859821,9.256635,9.451605,11.65785,256.856079
Healthy ,0.9146918,-0.118445,-1.912464,9.500702,9.692001,11.402613,266.456024
Healthy ,0.916839,-0.544367,-1.764109,9.361918,9.542218,11.155704,252.850861
Healthy ,0.9189861,-0.319442,-1.692324,9.596416,9.749728,10.174228,259.310669
Healthy ,0.9211333,-0.319442,-1.505684,9.696914,9.818313,9.019357,258.021881
Healthy ,0.9232804,-0.740579,-1.285544,9.495916,9.611114,8.879869,240.054535
Healthy ,0.9254276,-0.472582,-1.429113,9.773484,9.888716,8.755399,251.701859
Healthy ,0.9275748,-0.544367,-0.99362,10.208978,10.271652,6.332644,241.28331
Healthy ,0.929722,-0.769292,-0.888335,10.022338,10.090997,6.687534,229.107666
Healthy ,0.9318691,-0.477368,-0.969691,10.237692,10.294587,6.02659,243.789505
Healthy ,0.9340163,-0.429512,-1.007977,10.33819,10.39609,6.049803,246.920532
Healthy ,0.9361635,-0.922433,-0.768694,10.639686,10.707226,6.438854,219.805573
Healthy ,0.9383106,-0.611366,-1.515255,10.55833,10.684011,8.796987,248.027191
Healthy ,0.9404578,-1.037289,-0.988834,10.089336,10.190607,8.084249,223.630035
Healthy ,0.9426049,-0.482154,-0.73998,10.74497,10.781207,4.698946,236.912689
Healthy ,0.9447521,-0.769292,-0.835693,10.677971,10.738214,6.071991,227.369064
Healthy ,0.9468992,-0.64008,-1.371686,9.649057,9.767063,8.915484,244.984482
Healthy ,0.9490464,-0.238086,-1.031905,9.88834,9.944887,6.112921,257.007813
Healthy ,0.9511936,-0.735793,-1.07019,9.625129,9.712353,7.684569,235.490112
Healthy ,0.9533408,-0.539581,-1.965106,8.907282,9.137421,12.886548,254.646042
Healthy ,0.955488,-0.132802,-2.462813,8.993423,9.325489,15.335966,266.913452
Healthy ,0.957635,-0.434297,-2.429313,9.29492,9.616949,14.869145,259.864105
Healthy ,0.9597822,-0.616152,-2.77388,8.816355,9.262946,17.863997,257.47644
Healthy ,0.9619294,-0.223729,-2.77388,8.500503,8.94444,18.127371,265.388763
Healthy ,0.9640766,-0.352941,-2.563311,8.672786,9.050544,16.612282,262.160248
Healthy ,0.9662237,-0.228515,-2.635096,8.553144,8.952778,17.183771,265.043732
Healthy ,0.9683709,-0.463011,-2.391028,8.639286,8.976005,15.743336,259.040588
Healthy ,0.9705181,-0.664008,-1.979463,9.299706,9.531196,12.653575,251.456039
Healthy ,0.9726653,-0.238086,-2.501098,9.950553,10.26283,14.170373,264.562256
Healthy ,0.9748124,-0.635294,-1.735395,9.850055,10.021914,10.626046,249.893295
Healthy ,0.9769595,-1.003789,-1.314258,9.811769,9.95016,9.567107,232.62854
Healthy ,0.9791067,-0.917647,-1.25683,10.122836,10.241754,8.739657,233.865753
Healthy ,0.9812539,-0.520439,-1.414756,10.132407,10.243928,8.462089,249.803207
Healthy ,0.983401,-0.635294,-1.108475,10.845469,10.920463,6.718606,240.181915
Healthy ,0.9855482,-0.903291,-0.352343,10.883754,10.926855,5.090698,201.309082
Healthy ,0.9876953,-0.692722,-0.036491,10.500902,10.523789,3.779423,183.015381
Healthy ,0.9898425,-0.515653,-0.706481,10.491331,10.527727,4.765675,233.874664
Healthy ,0.9919897,-0.707079,-0.323629,10.639686,10.668065,4.180154,204.593506
Healthy ,0.9941369,-0.491725,-0.093918,10.376475,10.388545,2.762154,190.813126
Healthy ,0.996284,-0.281157,-0.639482,10.036695,10.060975,3.98138,246.266678
Healthy ,0.9984311,-0.568295,-0.979263,10.07498,10.138399,6.411969,239.872131
Healthy ,1.0005783,-0.391227,-1.548754,9.634701,9.766226,9.413837,255.823242
Healthy ,1.0027255,-0.372084,-1.309472,9.6682,9.763567,8.014717,254.137604
Healthy ,1.0048727,-0.496511,-2.065604,9.002995,9.250253,13.277225,256.484192
Healthy ,1.0070198,-0.022732,-1.979463,9.160921,9.372367,12.193608,269.342041
Healthy ,1.009167,-0.45344,-1.96032,9.170493,9.388632,12.375067,256.976013
Healthy ,1.0113142,-0.731007,-1.902892,9.419347,9.637399,12.211252,248.985428
Healthy ,1.0134614,-0.400798,-2.022533,9.529416,9.749926,12.208781,258.791138
Healthy ,1.0156084,-0.67358,-1.601397,9.677772,9.832469,10.176973,247.187393
Healthy ,1.0177556,-0.553938,-1.524826,9.830912,9.963873,9.370666,250.034943
Healthy ,1.0199028,-0.625723,-1.711466,9.615558,9.786705,10.730989,249.917267
Healthy ,1.0220499,-0.999003,-1.520041,9.605987,9.776682,10.722273,236.686218
Healthy ,1.0241971,-0.735793,-1.989034,10.285548,10.501912,11.650496,249.69931
Healthy ,1.0263443,-0.539581,-1.969891,10.453046,10.650718,11.055922,254.681595
Healthy ,1.0284915,-0.726222,-1.429113,10.122836,10.24898,8.998616,243.062027
Healthy ,1.0306386,-0.496511,-1.974677,9.505488,9.721121,12.090459,255.886185
Healthy ,1.0327858,-0.319442,-2.017748,9.084352,9.311218,12.673763,261.003815
Healthy ,1.034933,-0.089731,-2.252244,9.055637,9.331946,13.977409,267.718506
Healthy ,1.03708,-0.482154,-1.735395,9.146564,9.322216,11.140089,254.472839
Healthy ,1.0392272,-0.443869,-1.63011,9.299706,9.451921,10.296538,254.768005
Healthy ,1.0413744,-0.410369,-1.529612,9.519845,9.650677,9.445105,254.982147
Healthy ,1.0435215,-0.53001,-1.342972,9.419347,9.529353,8.714313,248.463089
Healthy ,1.0456687,-0.439083,-1.280758,9.428918,9.52563,8.171448,251.076721
Healthy ,1.0478159,-0.238086,-1.520041,9.634701,9.756776,9.073028,261.098022
Healthy ,1.0499631,-0.496511,-1.266401,10.199407,10.289713,7.596493,248.591629
Healthy ,1.0521103,-0.678365,-1.3669,10.084551,10.199351,8.604621,243.605713
Healthy ,1.0542574,-0.601795,-1.03669,10.204192,10.274357,6.699869,239.86499
Healthy ,1.0564046,-0.664008,-0.347557,11.089537,11.114834,3.866397,207.628616
Healthy ,1.0585517,-0.764507,-1.113261,10.103694,10.19355,7.613215,235.521545
Healthy ,1.0606989,-0.745364,-0.749552,9.773484,9.830482,6.172919,225.160492
Healthy ,1.0628461,-0.831506,-1.228116,10.204192,10.311411,8.269732,235.899719
Healthy ,1.0649933,-0.86022,-1.677967,9.88834,10.06652,10.796179,242.857788
Healthy ,1.0671403,-0.472582,-2.046462,10.677971,10.882573,11.127815,256.996826
Healthy ,1.0692875,-1.037289,-1.429113,10.30469,10.454902,9.724131,234.026855
Healthy ,1.0714347,-0.061017,-1.907678,9.716056,9.901752,11.113845,268.16803
Healthy ,1.0735819,-0.692722,-1.864607,8.868998,9.08932,12.641034,249.619415
Healthy ,1.075729,-0.094516,-1.898107,8.988638,9.187347,11.938174,267.149292
Healthy ,1.0778762,-0.118445,-2.319243,9.59163,9.868753,13.610201,267.076416
Healthy ,1.0800234,-0.247657,-2.400599,9.275777,9.584584,14.583703,264.109924
Healthy ,1.0821706,-0.429512,-2.108675,9.529416,9.769379,12.725323,258.48703
Healthy ,1.0843177,-0.654437,-2.099104,8.926425,9.193236,13.837626,252.684097
Healthy ,1.0864649,-0.501296,-2.008176,9.007781,9.242521,12.940751,255.983841
Healthy ,1.0886121,-0.506082,-2.271387,9.280562,9.567871,14.076574,257.43924
Healthy ,1.0907592,-0.271585,-1.998605,9.443274,9.656273,12.056531,262.261627
Healthy ,1.0929064,-0.75015,-1.654039,9.677772,9.846717,10.628898,245.604462
Healthy ,1.0950536,-0.324227,-1.596611,10.266405,10.394872,9.0172,258.520905
Healthy ,1.0972008,-0.525225,-1.137189,10.26162,10.33779,6.959564,245.209564
Healthy ,1.0993478,-1.022932,-1.137189,9.955338,10.072157,8.734801,228.027771
Healthy ,1.101495,-0.405583,-0.73998,10.491331,10.525212,4.598533,241.272842
Healthy ,1.1036422,-0.735793,-0.534198,10.328619,10.368565,5.030962,215.980255
Healthy ,1.1057893,-0.888934,-0.519841,10.094122,10.146514,5.82504,210.318726
Healthy ,1.1079365,-0.884148,-0.902692,10.515259,10.590904,6.852059,225.594604
Healthy ,1.1100837,-0.697508,-1.046262,10.314262,10.39063,6.950821,236.309937
Healthy ,1.1122309,-0.582652,-1.242473,10.079765,10.172752,7.752841,244.875977
Healthy ,1.114378,-0.515653,-1.510469,9.974482,10.101371,9.091072,251.150803
Healthy ,1.1165252,-0.209372,-2.027319,8.864211,9.095499,12.948679,264.103668
Healthy ,1.1186724,-0.15673,-1.945963,8.816355,9.02992,12.485918,265.395264
Healthy ,1.1208196,-0.247657,-2.386242,9.084352,9.395793,14.793339,264.074738
Healthy ,1.1229666,-0.195015,-2.319243,9.835697,10.107317,13.31306,265.193542
Healthy ,1.1251138,-0.549153,-1.931606,9.266206,9.48131,12.22792,254.129623
Healthy ,1.1272609,-0.472582,-1.749752,9.275777,9.451191,11.056064,254.885864
Healthy ,1.1294081,-0.448654,-1.969891,9.160921,9.381058,12.436855,257.169403
Healthy ,1.1315553,-0.309871,-1.950749,9.275777,9.483748,12.021164,260.974152
Healthy ,1.1337025,-0.649651,-1.768894,9.629914,9.812557,11.071938,249.833527
Healthy ,1.1358497,-0.783649,-1.606182,10.04148,10.199277,10.091691,243.992447
Healthy ,1.1379968,-0.654437,-1.74018,10.299905,10.466353,10.231931,249.390015
Healthy ,1.140144,-0.434297,-1.788037,10.26162,10.425282,10.165737,256.347778
Healthy ,1.1422912,-0.841077,-1.395614,9.979267,10.111425,9.273685,238.924423
Healthy ,1.1444383,-0.664008,-1.74018,10.084551,10.255111,10.464296,249.114426
Healthy ,1.1465855,-0.429512,-1.620539,9.74477,9.887931,9.761626,255.155502
Healthy ,1.1487327,-0.807578,-1.352543,9.505488,9.635137,9.409786,239.159378
Healthy ,1.1508797,-0.285942,-1.596611,9.864411,9.996877,9.337636,259.846344
Healthy ,1.1530269,-0.597009,-1.429113,9.897911,10.018354,8.893376,247.327362
Healthy ,1.1551741,-0.515653,-1.362114,9.926624,10.032902,8.346968,249.264923
Healthy ,1.1573213,-0.290728,-1.199402,10.084551,10.159786,6.977101,256.374634
Healthy ,1.1594684,-0.687936,-0.893121,9.759128,9.824026,6.589457,232.394333
Healthy ,1.1616156,-0.37687,-1.103689,9.395418,9.467525,7.075956,251.146835
Healthy ,1.1637628,-0.257228,-1.156332,9.553345,9.626509,7.068495,257.458649
Healthy ,1.1659099,-0.309871,-1.338186,10.247263,10.338915,7.634709,256.962372
Healthy ,1.1680571,-0.955933,-1.486541,10.390832,10.540067,9.653047,237.256622
Healthy ,1.1702043,-0.568295,-1.280758,10.319048,10.413743,7.732638,246.072281
Healthy ,1.1723514,-0.362513,-0.515055,10.400404,10.419457,3.465545,234.860855
Healthy ,1.1744986,-0.855434,-0.955334,9.979267,10.061322,7.322497,228.157806
Healthy ,1.1766458,-0.740579,-1.3669,8.950353,9.084365,9.853669,241.551422
Healthy ,1.178793,0.221336,-1.610968,9.893126,10.025874,9.334078,277.823059
Healthy ,1.1809402,-1.15693,-1.620539,9.266206,9.477721,12.127398,234.476334
Healthy ,1.1830872,-0.218943,-2.108675,10.486546,10.698695,11.42915,264.072235
Healthy ,1.1852344,-1.209572,-2.242673,9.529416,9.864199,14.970087,241.660065
Healthy ,1.1873815,-0.467797,-2.027319,9.036494,9.272923,12.965996,257.006622
Healthy ,1.1895287,-0.606581,-1.955534,9.328419,9.550468,12.379289,252.766815
Healthy ,1.1916759,-0.472582,-2.419742,7.99801,8.369388,17.132397,258.949066
Healthy ,1.1938231,-0.166301,-2.347957,8.792427,9.102051,14.987317,265.948608
Healthy ,1.1959703,-0.2333,-2.596811,9.270991,9.630635,15.707512,264.866272
Healthy ,1.1981174,-0.525225,-2.03689,9.256635,9.492632,12.802703,255.540909
Healthy ,1.2002646,-0.577867,-2.448456,9.816555,10.133786,14.374049,256.72049
Healthy ,1.2024118,-0.175872,-2.003391,9.237492,9.453876,12.282219,264.983002
Healthy ,1.2045588,-0.582652,-1.706681,9.223135,9.39779,11.063434,251.150345
Healthy ,1.206706,-0.821935,-1.682752,9.309277,9.495781,11.374439,243.966965
Healthy ,1.2088532,-0.300299,-1.577468,9.821341,9.95175,9.285757,259.22168
Healthy ,1.2110003,-0.391227,-1.342972,10.587044,10.679051,7.526551,253.758423
Healthy ,1.2131475,-0.769292,-0.534198,10.89811,10.93828,4.91187,214.776154
Healthy ,1.2152947,-0.788435,-0.452842,10.845469,10.883514,4.792196,209.871124
Healthy ,1.2174419,-0.592224,-0.433699,10.639686,10.664977,3.946651,216.216187
Healthy ,1.219589,-0.520439,-0.132203,10.615758,10.62933,2.895635,194.252975
Healthy ,1.2217362,-0.802792,-0.266202,10.433903,10.468126,4.634303,198.345245
Healthy ,1.2238834,-0.774078,-0.050847,10.510473,10.539063,4.221182,183.75824
Healthy ,1.2260305,-0.754936,-0.77348,10.826326,10.880144,5.701142,225.695145
Healthy ,1.2281777,-0.793221,-1.07019,10.237692,10.323994,7.413571,233.4543
Healthy ,1.2303249,-0.649651,-1.103689,9.998409,10.080097,7.299256,239.518173
Healthy ,1.2324721,-0.53001,-1.677967,9.859626,10.015423,10.119212,252.47052
Healthy ,1.2346191,-0.084945,-1.845464,9.113065,9.298436,11.459838,267.364594
Healthy ,1.2367663,-0.472582,-2.051247,8.7015,8.952488,13.599167,257.026123
Healthy ,1.2389135,-0.094516,-2.319243,8.897711,9.195493,14.621037,267.666321
Healthy ,1.2410606,-0.592224,-2.247459,9.524631,9.804101,13.713194,255.237671
Healthy ,1.2432078,-0.458226,-1.989034,9.227921,9.450966,12.472515,257.026794
