Keuwl Accelerometer Data File,,,,,,
2025-05-07 18:45:26,,,,,,
,,,,,,
Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
33.1429672,4.318242,2.798522,7.962516,9.480538,32.872532,32.946056
33.1455917,4.471471,2.530372,8.115446,9.605066,32.337376,29.505198
33.1482162,4.624401,2.281674,8.268675,9.74485,31.949221,26.261681
33.1508408,4.911705,2.013524,8.593987,10.101274,31.703117,22.290878
33.1534653,5.198709,1.803133,8.900445,10.464024,31.725647,19.128716
33.1560898,5.198709,1.860594,8.900445,10.474078,31.814503,19.692053
33.1587143,4.930859,2.224213,8.842984,10.366237,31.45433,24.2792
33.1613388,4.815937,2.358289,8.881291,10.374589,31.122742,26.090267
33.1639633,4.547786,2.645294,8.938752,10.372137,30.480223,30.185118
33.1665878,4.375703,2.779369,8.708909,10.134928,30.7623,32.422989
33.1692123,4.356549,2.702754,8.498518,9.92518,31.100977,31.815001
33.1718369,4.337396,2.645294,8.268675,9.704719,31.567259,31.378206
33.1744614,4.605247,2.166753,8.153753,9.611806,31.972097,25.196821
33.1770859,4.815937,1.975516,8.421904,9.900725,31.719198,22.303627
33.1797104,5.026327,1.78398,8.689755,10.195999,31.540449,19.541151
33.1823349,5.122095,1.822287,8.862138,10.39683,31.527586,19.584023
33.1849594,5.083788,2.051831,8.900445,10.453364,31.631021,21.979139
33.1875839,4.949713,2.262521,8.785523,10.334606,31.776663,24.565205
33.1902084,4.643554,2.645294,8.670602,10.18526,31.647831,29.668869
33.1928329,4.56694,2.779369,8.651448,10.170024,31.714163,31.324047
33.1954575,4.375703,3.008913,8.613141,10.118623,31.655745,34.514011
33.1980782,4.337396,2.894291,8.421904,9.905472,31.763588,33.714695
33.2007065,4.452317,2.683601,8.345289,9.832024,31.920071,31.079157
33.2033272,4.56694,2.472911,8.268675,9.764385,32.132557,28.434704
33.2059555,5.026327,1.860594,8.383596,9.9504,32.590832,20.313026
33.2085762,5.102942,1.78398,8.574833,10.136585,32.228378,19.269537
33.2112045,5.179556,1.707365,8.76637,10.324347,31.886429,18.244049
33.2138252,5.064634,1.918055,8.862138,10.3859,31.429171,20.742447
33.2164536,4.83509,2.319981,8.862138,10.35847,31.179998,25.632704
33.2190742,4.720169,2.530372,8.76637,10.272878,31.421972,28.194717
33.2217026,4.452317,2.855983,8.574833,10.075094,31.669348,32.678547
33.2243233,4.375703,2.83683,8.517672,9.987247,31.47645,32.95591
33.2269516,4.203321,2.817676,8.364443,9.776048,31.173277,33.835739
33.2295723,4.394856,2.492065,8.306982,9.722711,31.30764,29.555023
33.2322006,4.586093,2.300828,8.383596,9.829077,31.467285,26.642767
33.2348213,4.777629,2.128445,8.460211,9.946416,31.725317,24.013086
33.2374496,5.160402,1.745672,8.804677,10.353718,31.746105,18.689764
33.2400703,5.141249,1.803133,8.842984,10.386631,31.637766,19.326735
33.2426987,5.122095,1.879748,8.900445,10.439694,31.509007,20.152533
33.2453194,4.911705,2.281674,8.823831,10.353302,31.540339,24.916664
33.2479477,4.547786,2.894291,8.728063,10.258574,31.700493,32.473389
33.2505684,4.394856,3.123835,8.689755,10.226679,31.819387,35.404961
33.2531967,4.222474,3.200449,8.536825,10.047365,31.8255,37.160522
33.2558174,4.279935,3.085527,8.345289,9.873306,32.302605,35.788914
33.2584457,4.356549,2.855983,7.962516,9.515137,33.193516,33.24728
33.2610664,4.643554,2.492065,7.962516,9.548541,33.498661,28.221201
33.2636948,4.777629,2.281674,8.249521,9.802366,32.692162,25.527952
33.2663155,4.911705,2.070984,8.517672,10.048112,32.038826,22.862364
33.2689438,5.122095,1.822287,9.015067,10.527489,31.092361,19.584023
33.2715645,5.045481,2.032677,8.900445,10.431039,31.431364,21.943069
33.2741928,4.968866,2.243367,8.76637,10.323351,31.877544,24.298445
33.2768135,4.681861,2.645294,8.670602,10.202781,31.807104,29.466839
33.2794418,4.279935,3.066374,8.632295,10.111232,31.37993,35.619831
33.2820625,4.165013,3.085527,8.689755,10.118283,30.815968,36.531807
33.2846909,4.203321,2.970606,8.479364,9.919275,31.258261,35.249935
33.2873116,4.299088,2.83683,8.326136,9.790521,31.741718,33.419529
33.2899399,4.490325,2.587833,8.039131,9.564912,32.809006,29.955404
33.2925606,4.758476,2.20506,8.268675,9.791648,32.385658,24.862827
33.2951889,4.873397,2.090138,8.479364,10.000915,32.020451,23.213879
33.2978096,4.968866,1.994669,8.689755,10.20687,31.639732,21.872177
33.3004379,5.026327,2.147599,8.977059,10.510173,31.336191,23.135567
33.3030586,4.83509,2.41575,8.862138,10.380339,31.378895,26.548027
33.305687,4.662708,2.702754,8.747216,10.274217,31.638411,30.098873
33.3083076,4.394856,2.989759,8.593987,10.104952,31.736862,34.22691
33.310936,4.107553,3.25791,8.306982,9.82303,32.256855,38.419731
33.3135567,4.088398,3.277064,8.19206,9.724402,32.603123,38.713985
33.316185,4.203321,3.008913,8.077438,9.589915,32.61784,35.596676
33.3188057,4.356549,2.760215,8.211214,9.696511,32.132378,32.357464
33.321434,4.643554,2.243367,8.479364,9.92446,31.307541,25.785847
33.3240547,4.911705,1.975516,8.785523,10.257336,31.072906,21.910273
33.326683,4.911705,2.032677,8.785523,10.268497,31.176107,22.481899
33.3293037,4.911705,2.109292,8.785523,10.283938,31.317997,23.240711
33.3319321,4.701015,2.511218,8.747216,10.243025,31.35408,28.110527
33.3345528,4.586093,2.664447,8.747216,10.22963,31.230726,30.155907
33.3371811,4.471471,2.817676,8.76637,10.236337,31.085569,32.216885
33.3398056,4.337396,2.951452,8.536825,10.020053,31.572966,34.233974
33.3424301,4.184167,3.066374,8.096292,9.615604,32.64859,36.235889
33.3450546,4.14586,3.028067,7.885902,9.409824,33.065243,36.143768
33.3476791,4.375703,2.645294,8.000824,9.495132,32.581776,31.154699
33.3503036,4.586093,2.434903,8.249521,9.747595,32.187054,27.965258
33.3529282,4.98802,2.032677,8.785523,10.305219,31.511915,22.171476
33.3555527,5.083788,2.032677,8.977059,10.514955,31.378954,21.793268
33.3581772,4.949713,2.20506,8.900445,10.420166,31.333406,24.012613
33.3608017,4.815937,2.377442,8.823831,10.329833,31.3276,26.273779
33.3634262,4.433164,2.913145,8.632295,10.131924,31.571257,33.309937
33.3660507,4.337396,3.04722,8.613141,10.113592,31.609488,35.089809
33.3686752,4.241628,3.181295,8.574833,10.081656,31.729759,36.870541
33.3712997,4.165013,3.123835,8.383596,9.868656,31.840769,36.870556
33.3739243,4.184167,2.913145,8.096292,9.567842,32.199448,34.846813
33.3765488,4.260781,2.760215,7.98167,9.459393,32.458279,32.935936
33.3791733,4.586093,2.41575,8.1346,9.645715,32.50568,27.778261
33.3817978,4.681861,2.300828,8.345289,9.841619,32.00964,26.171089
33.3844223,4.873397,2.051831,8.76637,10.237638,31.097652,22.832396
33.3870468,4.815937,2.166753,8.900445,10.349202,30.681997,24.2236
33.3896713,4.701015,2.396596,8.785523,10.248348,30.989422,27.012667
33.3922958,4.605247,2.606986,8.689755,10.174307,31.340853,29.513784
33.3949203,4.241628,3.162142,8.40275,9.92959,32.195683,36.704601
33.3975449,4.165013,3.142988,8.364443,9.858479,31.956345,37.038811
33.4001694,4.069245,3.104681,8.345289,9.789875,31.521851,37.342274
33.4027939,4.184167,2.855983,8.249521,9.680832,31.553707,34.316238
33.4054184,4.490325,2.454057,8.19206,9.658948,31.990952,28.657526
33.4080429,4.662708,2.300828,8.19206,9.702809,32.403225,26.264179
33.4106674,4.873397,2.051831,8.441057,9.960495,32.06422,22.832396
33.4132881,4.911705,2.032677,8.574833,10.088824,31.79553,22.481899
33.4159164,4.968866,2.013524,8.842984,10.34129,31.227652,22.059168
33.4185371,4.83509,2.339135,8.823831,10.330036,31.329453,25.816916
33.4211655,4.681861,2.587833,8.708909,10.220655,31.560375,28.931004
33.4237862,4.509479,2.83683,8.593987,10.111362,31.795536,32.173237
33.4264145,4.14586,3.238756,8.287828,9.816608,32.40662,37.997047
33.4290352,4.14586,3.181295,8.1346,9.668531,32.717262,37.500568
33.4316635,4.165013,3.123835,8.000824,9.54562,33.052937,36.870556
33.4342842,4.337396,2.817676,7.98167,9.511012,32.943947,33.008717
33.4369125,4.662708,2.262521,8.172907,9.677616,32.379829,25.884399
33.4395332,4.796783,2.032677,8.383596,9.87044,31.857441,22.965212
33.4421616,4.968866,1.898901,8.689755,10.188587,31.472473,20.91485
33.4447823,4.930859,2.051831,8.651448,10.16715,31.687941,22.593189
33.4474106,4.873397,2.377442,8.536825,10.113338,32.422714,26.005011
33.4500313,4.624401,2.760215,8.421904,9.996615,32.597538,30.832161
33.4526596,4.490325,2.817676,8.441057,9.967636,32.129688,32.108242
33.4552803,4.375703,2.875137,8.441057,9.933008,31.810221,33.307659
33.4579086,4.184167,2.932298,8.230368,9.687342,31.831789,35.023087
33.4605293,4.241628,2.855983,8.077438,9.559971,32.336323,33.95327
33.4631577,4.279935,2.798522,7.905056,9.414854,32.898239,33.179482
33.4657784,4.528633,2.41575,8.115446,9.602334,32.311611,28.077202
33.4684067,4.930859,1.860594,8.574833,10.064936,31.575483,20.673332
33.4710274,5.083788,1.688211,8.823831,10.322546,31.261091,18.370165
33.4736557,5.102942,1.84144,8.957906,10.472583,31.199657,19.842415
33.4762764,4.968866,2.090138,8.842984,10.356481,31.365984,22.813906
33.4789047,4.681861,2.62614,8.613141,10.149021,31.933004,29.288847
33.4815254,4.433164,2.932298,8.421904,9.958904,32.256672,33.482487
33.4841537,4.337396,2.989759,8.326136,9.852725,32.321724,34.57843
33.4867744,4.260781,3.028067,8.211214,9.733831,32.480453,35.400776
33.4894028,4.203321,2.894291,7.943363,9.441495,32.71973,34.550228
33.4920235,4.337396,2.683601,8.019978,9.504459,32.45512,31.745596
33.4946518,4.490325,2.492065,8.077438,9.571752,32.447548,29.029633
33.4972725,4.777629,2.166753,8.383596,9.889654,32.036125,24.395264
33.4999008,5.102942,1.803133,8.785523,10.318756,31.63431,19.460949
33.5025215,5.122095,1.764826,8.862138,10.386912,31.438299,19.011471
33.5051498,4.98802,2.013524,8.881291,10.383253,31.201832,21.982546
33.5077705,4.873397,2.224213,8.842984,10.339028,31.206966,24.531906
33.5103989,4.643554,2.62614,8.804677,10.294734,31.211502,29.490122
33.5130196,4.41401,2.875137,8.555679,10.047365,31.621025,33.078861
33.5156479,4.337396,2.855983,8.383596,9.861761,31.776203,33.363136
33.5182686,4.260781,2.817676,8.211214,9.670449,31.885685,33.476864
33.5208969,4.375703,2.492065,8.077438,9.518517,31.939997,29.662519
33.5235176,4.586093,2.300828,8.268675,9.731241,31.820507,26.642767
33.5261459,4.796783,2.128445,8.479364,9.971911,31.752979,23.927986
33.5287666,4.968866,1.975516,8.708909,10.219461,31.549477,21.681717
33.531395,5.122095,1.918055,8.957906,10.49566,31.407053,20.529259
33.5340157,5.083788,1.975516,8.977059,10.504054,31.281328,21.235693
33.536644,4.892551,2.319981,8.900445,10.418123,31.314947,25.369675
33.5392647,4.758476,2.511218,8.823831,10.334858,31.373339,27.82222
33.541893,4.471471,2.875137,8.651448,10.154212,31.569483,32.740845
33.5445137,4.299088,2.932298,8.421904,9.899949,31.711929,34.296898
33.547142,4.337396,2.83683,8.287828,9.774901,32.01944,33.186287
33.5497627,4.375703,2.741062,8.153753,9.651108,32.343964,32.064171
33.5523911,4.662708,2.319981,8.096292,9.626687,32.751396,26.453144
33.5550117,4.796783,2.128445,8.326136,9.841948,32.22242,23.927986
33.5576401,4.911705,1.937208,8.555679,10.05372,31.679787,21.524599
33.5602608,4.98802,1.898901,8.804677,10.296043,31.22352,20.841448
33.5628891,5.007174,2.051831,8.996213,10.498268,31.027109,22.282751
33.5655136,4.930859,2.243367,8.938752,10.452146,31.217346,24.463861
33.5681381,4.662708,2.587833,8.76637,10.260943,31.312719,29.030554
33.5707626,4.547786,2.606986,8.747216,10.197673,30.933342,29.823185
33.5733871,4.337396,2.62614,8.689755,10.060887,30.263521,31.193424
33.5760117,4.356549,2.530372,8.536825,9.912602,30.547367,30.148886
33.5786362,4.452317,2.434903,8.441057,9.849027,31.013622,28.673565
33.5812607,4.547786,2.339135,8.364443,9.803969,31.441959,27.218838
33.5838852,4.892551,1.937208,8.479364,9.979451,31.822853,21.601118
33.5865097,5.026327,1.84144,8.708909,10.222523,31.577414,20.120766
33.5891342,5.160402,1.726519,8.938752,10.464794,31.33143,18.498726
33.5917587,5.122095,1.975516,9.015067,10.555092,31.339933,21.090883
33.5943832,4.892551,2.454057,8.938752,10.481447,31.48065,26.637905
33.5970078,4.720169,2.721908,8.76637,10.321726,31.863037,29.970108
33.5996323,4.452317,2.951452,8.536825,10.070332,32.035416,33.540501
33.6022568,4.41401,2.951452,8.441057,9.972261,32.171978,33.768887
33.6048813,4.337396,2.951452,8.230368,9.760278,32.514931,34.233974
33.6075058,4.433164,2.741062,8.1346,9.661163,32.649178,31.728844
33.6101303,4.56694,2.511218,8.268675,9.774157,32.223637,28.805029
33.6127548,4.701015,2.262521,8.40275,9.890639,31.835512,25.700741
33.6153793,5.122095,1.78398,8.919599,10.439238,31.303171,19.202766
33.6180038,5.122095,1.84144,8.938752,10.465565,31.338358,19.773979
33.6206284,5.141249,1.918055,8.957906,10.50502,31.490568,20.459126
33.6232529,4.930859,2.224213,8.862138,10.382581,31.399176,24.2792
33.6258774,4.586093,2.664447,8.76637,10.246013,31.175196,30.155907
33.6285019,4.452317,2.779369,8.747216,10.201069,30.965157,31.974562
33.6311264,4.279935,2.913145,8.517672,9.967697,31.292421,34.241226
33.6337471,4.088398,2.875137,8.306982,9.694708,31.034462,35.116528
33.6363754,4.088398,2.779369,7.905056,9.323615,32.02108,34.208591
33.6389961,4.356549,2.396596,8.039131,9.452557,31.736998,28.815781
33.6416245,4.605247,2.224213,8.326136,9.771384,31.559866,25.779322
33.6442451,4.796783,2.032677,8.613141,10.066136,31.167814,22.965212
33.6468735,5.102942,1.860594,9.072528,10.574147,30.908194,20.032467
33.6494942,5.198709,2.051831,8.977059,10.574696,31.905722,21.538198
33.6521225,5.102942,2.243367,8.881291,10.485706,32.114189,23.731361
33.6547432,5.007174,2.62614,8.747216,10.415479,32.877979,27.675911
33.6573715,4.452317,3.353678,8.555679,10.211265,33.084461,36.98864
33.6599922,4.318242,3.4683,8.517672,10.160071,33.033958,38.770531
33.6626205,4.203321,3.391686,8.326136,9.924514,32.970966,38.90028
33.6652412,4.14586,3.334524,8.249521,9.816405,32.819618,38.809799
33.6678696,4.375703,2.989759,8.096292,9.676538,33.207455,34.343384
33.6704903,4.490325,2.645294,8.306982,9.806455,32.103088,30.502747
33.6731186,4.815937,2.281674,8.479364,10.014935,32.148479,25.35046
33.6757393,4.892551,2.185906,8.670602,10.192869,31.717159,24.074255
33.6783676,5.064634,1.956362,8.957906,10.474824,31.219891,21.120501
33.6809883,4.98802,2.109292,9.053374,10.549552,30.887585,22.922119
33.6836166,4.873397,2.319981,8.957906,10.458317,31.07036,25.456789
33.6862373,4.739322,2.530372,8.76637,10.281693,31.502283,28.098209
33.6888657,4.14586,3.142988,8.383596,9.866673,31.82221,37.165871
33.6914864,4.069245,3.142988,8.306982,9.769498,31.755932,37.681648
33.6941147,3.973776,3.123835,8.268675,9.691245,31.437368,38.171326
33.6967354,4.126706,2.855983,8.211214,9.623428,31.432793,34.686077
33.6993637,4.490325,2.530372,8.326136,9.792361,31.759123,29.401972
33.7019844,4.681861,2.358289,8.40275,9.903916,31.959009,26.734739
33.7046127,4.930859,2.128445,8.651448,10.182888,31.831102,23.347837
33.7072334,4.949713,2.128445,8.728063,10.257145,31.687563,23.268377
33.7098618,5.026327,2.147599,8.900445,10.44481,31.554758,23.135567
33.7124825,4.854244,2.492065,8.881291,10.423598,31.566078,27.174992
33.7151108,4.681861,2.702754,8.785523,10.315529,31.6052,29.997066
33.7177315,4.490325,2.932298,8.708909,10.227732,31.624853,33.145573
33.7203598,4.069245,3.219603,8.306982,9.794414,31.990635,38.351185
33.7229805,4.088398,3.162142,8.1346,9.637731,32.431114,37.719898
33.7256088,4.107553,3.104681,7.98167,9.498321,32.825615,37.083698
33.7282295,4.318242,2.798522,7.962516,9.480538,32.872532,32.946056
33.7308578,4.605247,2.339135,8.460211,9.912367,31.405525,26.927301
33.7334785,4.758476,2.109292,8.708909,10.145802,30.865311,23.906296
33.7361069,4.911705,1.994669,9.015067,10.45825,30.457512,22.102331
33.7387276,4.873397,2.166753,8.919599,10.3925,30.876812,23.970325
33.7413559,4.777629,2.511218,8.76637,10.294717,31.620367,27.727322
33.7439766,4.509479,2.894291,8.632295,10.160159,31.829418,32.69331
33.7466049,4.375703,2.932298,8.670602,10.14517,31.278559,33.827305
33.7492256,4.241628,2.989759,8.689755,10.12136,30.845148,35.178528
33.7518539,4.126706,2.932298,8.230368,9.662662,31.595266,35.39632
33.7544746,4.203321,2.875137,8.058285,9.53259,32.291557,34.372738
33.757103,4.279935,2.798522,7.885902,9.398778,32.961662,33.179482
33.7597237,4.547786,2.434903,8.096292,9.600056,32.503468,28.164776
33.762352,4.873397,2.090138,8.632295,10.130903,31.561863,23.213879
33.7649727,5.045481,1.918055,8.900445,10.409309,31.235113,20.814453
33.767601,5.064634,2.051831,9.015067,10.541915,31.22213,22.054302
33.7702217,4.892551,2.300828,8.900445,10.413875,31.276506,25.186268
33.77285,4.528633,2.798522,8.670602,10.174458,31.548994,31.714485
33.7754707,4.222474,3.085527,8.498518,9.978705,31.60673,36.157066
33.7780991,4.165013,3.123835,8.40275,9.884933,31.782194,36.870556
33.7807198,4.107553,3.162142,8.287828,9.77544,32.024487,37.59037
33.7833481,4.184167,2.855983,7.98167,9.453621,32.403236,34.316238
33.7859726,4.299088,2.664447,8.039131,9.497846,32.176003,31.789404
33.7885971,4.433164,2.472911,8.096292,9.556054,32.087025,29.15369
33.7912216,4.739322,2.185906,8.40275,9.891692,31.845331,24.760456
33.7938461,4.873397,2.128445,8.555679,10.073725,31.863684,23.593191
33.7964706,4.949713,2.109292,8.651448,10.188048,31.877815,23.081001
33.7990952,4.777629,2.339135,8.651448,10.156025,31.586126,26.086447
33.8017197,4.624401,2.530372,8.613141,10.098221,31.467489,28.686523
33.8043442,4.318242,2.894291,8.555679,10.011183,31.283077,33.831867
33.8069687,4.107553,3.123835,8.326136,9.795655,31.790234,37.253349
33.8095932,4.050091,3.085527,8.172907,9.629129,31.921968,37.301655
33.8122177,4.012084,3.066374,8.019978,9.477315,32.196159,37.390125
33.8148422,4.41401,2.454057,8.1346,9.574841,31.83392,29.072742
33.8174667,4.624401,2.281674,8.306982,9.777375,31.830429,26.261681
33.8200912,4.815937,2.109292,8.498518,9.993356,31.742964,23.652536
33.8227158,4.98802,1.975516,8.708909,10.228787,31.634453,21.606146
33.8253403,5.122095,2.147599,8.728063,10.345391,32.470634,22.747396
33.8279648,5.083788,2.224213,8.728063,10.342684,32.447052,23.62991
33.8305893,4.873397,2.549525,8.651448,10.251714,32.445446,27.616386
33.8332138,4.720169,2.721908,8.574833,10.159554,32.433262,29.970108
33.8358383,4.41401,3.066374,8.40275,9.974585,32.603867,34.787369
33.8384628,4.260781,3.104681,8.19206,9.741825,32.762985,36.079502
33.8410873,4.318242,3.008913,8.058285,9.624797,33.149975,34.868443
33.8437119,4.394856,2.932298,7.924209,9.523982,33.692486,33.71167
33.8463364,4.739322,2.319981,8.077438,9.648238,33.155109,26.08256
33.8489571,4.873397,2.128445,8.326136,9.879515,32.56646,23.593191
33.8515854,4.98802,1.937208,8.574833,10.107467,31.96559,21.224787
33.8542061,5.045481,1.918055,8.823831,10.343877,31.455173,20.814453
33.8568344,4.911705,2.319981,8.632295,10.1992,32.181004,25.283112
33.8594551,4.83509,2.530372,8.536825,10.132042,32.588848,27.624636
33.8620834,4.528633,2.855983,8.364443,9.931216,32.622841,32.237591
33.8647041,4.433164,2.855983,8.364443,9.888047,32.229946,32.790905
33.8673325,4.203321,2.83683,8.364443,9.781586,31.226854,34.015495
33.8699532,4.241628,2.721908,8.19206,9.618214,31.600357,32.68882
33.8725815,4.356549,2.645294,8.096292,9.566978,32.191216,31.266094
33.8752022,4.471471,2.549525,8.000824,9.513534,32.754772,29.69075
33.8778305,4.968866,1.937208,8.498518,10.033305,32.109829,21.299284
33.8804512,5.083788,1.822287,8.728063,10.263757,31.747299,19.720247
33.8830795,5.198709,1.726519,8.957906,10.500072,31.446463,18.371597
33.8857002,5.141249,1.975516,8.996213,10.548315,31.476124,21.019182
33.8883286,4.873397,2.472911,8.900445,10.44429,31.55011,26.904633
33.8909492,4.681861,2.741062,8.76637,10.30934,31.75211,30.347439
33.8935776,4.41401,2.970606,8.574833,10.09137,31.81883,33.94035
